battery_id,format_key,cycle_index,timestamp,rated_capacity_ah,cc_capacity_frac,cv_capacity_frac,cc_cv_ah_ratio,cc_time_fraction,total_charge_frac,charge_time_1c_equiv,mean_charge_c_rate,dvdt_cc_per_frac,v_norm_at_cc_end,ohmic_r_norm,ch_temp_max_c,ch_temp_rise_c,ch_temp_mean_c,ch_thermal_dose_c_h,ch_frac_above_warn,ambient_temp_c,re_norm,rct_norm,re_growth_ratio,rct_growth_ratio,audit_capacity_ah,audit_dis_temp_max_c,audit_dis_temp_rise_c,audit_min_voltage_v,audit_min_v_norm,audit_dis_duration_h,audit_mean_dis_c_rate,audit_energy_wh,audit_dis_thermal_dose_c_h,soh,equivalent_full_cycles,calendar_age_days,mean_rest_h,cum_thermal_dose_c_h
B0005,NASA_18650_LCO_2AH,23,2008-04-19 13:01:42.562,2.0,0.7127185303660396,0.2126168322394416,3.3521265517084635,0.4015165174366088,0.9253353626054812,1.2508058790615295,0.531683338914951,0.5705187319797264,1.0067176904742268,0.10165868994500861,28.938506516868497,3.368368268458692,25.709030057450274,2.3924014005421936,0.0,24.0,0.051967147737849106,0.08005234725877854,0.9888820219646438,0.9940728022270683,1.8257807475776242,38.165816144899125,13.949234677873736,2.694074478000972,0.1141614576476307,0.9702519444444445,1.0061517928495967,6.503139303588045,6.894807960392715,0.9128903737888121,20.081894412275645,16.90001121527778,18.43637587121212,74.3849719501622
B0005,NASA_18650_LCO_2AH,24,2008-04-19 18:27:29.828,2.0,0.7070257280257828,0.21383329069249207,3.306434297872357,0.39670065267238236,0.9208590187182748,1.2488080025849415,0.528689223179372,0.5543852840118213,1.0070995797170363,0.10150649129159604,28.754789972770777,3.443099215280842,25.473631563964574,2.1094284408043182,0.0,24.0,0.05151368023067754,0.08052966149497369,0.9802529960337,0.9999999875822154,1.8251136435078368,38.16526203587147,14.110271378053906,2.6237674644021887,0.07280439082481685,0.9754427777777778,1.0061819027156704,6.496667137532973,6.847561009857026,0.9125568217539184,20.994784786064457,17.12625271990741,17.87087240338164,76.7773733507044
B0005,NASA_18650_LCO_2AH,25,2008-04-19 23:41:55.687,2.0,0.7053318781244805,0.21521450377184734,3.2773435996374265,0.3952462614149323,0.9205463818963279,1.2492753843786337,0.5282939685124589,0.5599848785711685,1.0068914572789716,0.10149343758819343,28.688602374299098,3.4775103803841283,25.427401199812184,2.00124259701891,0.0,24.0,0.05251684939857086,0.08040118985086658,0.9993422860621467,0.9984046543829098,1.8255815042203762,38.27549578575718,14.24671755143018,2.5010798299873738,0.0006351941102198649,0.9533158333333348,1.0061542715322016,6.49277791376504,6.5779997108043995,0.9127907521101881,21.907341607818374,17.344607569444445,17.344607569444445,78.88680179150872
B0005,NASA_18650_LCO_2AH,26,2008-04-20 04:54:41.734,2.0,0.7058385026514048,0.2146342738895022,3.288563789073603,0.39713830357323493,0.920472776540907,1.2468238154464582,0.5293509493631664,0.5677496511910191,1.0069472026403192,0.10137960128653402,28.633407089003214,3.4116860815204255,25.37095530984966,1.91811357112127,0.0,24.0,0.05124563032408867,0.08080279595143777,0.9751522786544783,1.0033917124200182,1.8140311275083907,37.982160799183106,14.043746186110464,2.6849988185249796,0.10882283442645856,0.9530902777777778,1.0061962065413477,6.459023183151957,6.495098708043113,0.9070155637541953,22.82013235992856,17.5618071875,16.8593349,80.88804438852763
B0005,NASA_18650_LCO_2AH,27,2008-04-20 10:16:28.859,2.0,0.6979452805094897,0.2157089623256569,3.2355877630990793,0.3978468377893709,0.9136542428351466,1.2332759992604319,0.5304403393945595,0.5444956494800544,1.0068575775357214,0.10083555825120066,28.589954117359028,3.4746330277194453,25.273682170348483,1.8363857973984299,0.0,24.0,0.05325350374425626,0.08016908859323012,1.0133600698074696,0.9955224709681842,1.8147691941158939,38.11100191887773,14.299467731360231,2.547109116468133,0.027711244981254823,0.9478905555555556,1.0061804483659018,6.453951662761217,6.37498877126022,0.9073845970579469,23.727147923682757,17.78526928240741,16.417171645299142,82.8061579596489
B0005,NASA_18650_LCO_2AH,28,2008-04-20 15:37:05.281,2.0,0.7005845889414837,0.2145029796964768,3.26608324182617,0.3954566944901709,0.9150875686379605,1.2405839293918106,0.5282759124362506,0.5541875983733123,1.006720376472774,0.10102603215566057,28.50176643400805,3.469578186012523,25.188122631656277,1.735377006744556,0.0,24.0,0.05233378326757019,0.07979477317313932,0.9958587235874384,0.9908743027219289,1.813969388710352,38.18831137948753,14.433546048604104,2.471314764334132,-0.016873668038745883,0.9474133333333333,1.0062662815869317,6.447184603725369,6.344936643498234,0.906984694355176,24.634532520740706,18.007913055555555,16.007033827160495,84.64254375704733
B0005,NASA_18650_LCO_2AH,29,2008-04-20 20:50:38.921,2.0,0.6984723819897298,0.21575131904619885,3.2373956435532523,0.3945581951592238,0.9142237010359286,1.2398445002763614,0.5283516451913911,0.5591657996882373,1.0073188350931144,0.10096551443133234,28.530897709955585,3.522036062068956,25.208644345593083,1.7368829791878417,0.0,24.0,0.05225195865776523,0.08100947342604041,0.9943016843980149,1.0059581887741882,1.802765665167823,37.998541119085836,14.200857694423874,2.6613903306108773,0.09493548859463367,0.9474216666666666,1.0062701955232631,6.415572677431234,6.367916468636092,0.9013828325839115,25.541517215095883,18.22566351851852,15.621997301587301,86.37792076379189
B0005,NASA_18650_LCO_2AH,30,2008-04-21 02:15:02.921,2.0,0.6909953232303101,0.21762949017183542,3.175099666397075,0.3905516228913133,0.9086248134021455,1.2348778017037987,0.5266637261880457,0.537921143332945,1.0069234481254836,0.10027533373275083,28.577658552419905,3.544329804325919,25.22309620072603,1.7890539499650548,0.0,24.0,0.052394642235642844,0.07975805528372086,0.9970168079161371,0.9904183478814284,1.804077040117352,38.194201649765226,14.392900662846774,2.541762355407921,0.024566091416424216,0.9424219444444445,1.0062773534419904,6.414042277858858,6.344166848323411,0.902038520058676,26.442900047679796,18.450941296296296,15.269744521072797,88.11480374297973
B0005,NASA_18650_LCO_2AH,31,2008-04-22 15:33:49.875,2.0,0.0011298160832562893,0.0019139196821140634,0.5903151520186832,0.14554297328335408,0.0030437357653703527,0.0033167206283933946,0.2889129467241633,0.4173520141364339,1.0621331416681217,0.09675466823985003,24.01713143780734,0.11845380611313772,23.904181418379917,0.0,0.0,24.0,0.05296629700653883,0.08165186100634912,1.0078948173955304,1.0139352193540545,1.8518025516704486,38.45796400011448,14.67666650056077,2.628919415830567,0.07583495048856888,0.9640755555555556,1.0063861720163934,6.602780265550804,6.703721853696924,0.9259012758352243,27.34493856773847,20.005651412037036,16.004521129629627,89.90385769294478
B0005,NASA_18650_LCO_2AH,32,2008-04-22 20:26:18.921,2.0,0.6992206938477694,0.22253078818521013,3.1421301204161916,0.37246339609665813,0.9217514820329795,1.0277933849263663,0.41294762963121195,0.5817825197444003,1.003927377335905,0.10047990106095188,28.988708015070493,3.19262930482725,25.487835720020833,2.0647775982465184,0.0,24.0,0.0546617835300075,0.08227969767454968,1.0401582032946255,1.0217315598421293,1.8307038456739428,38.49126351534004,14.287220103926483,2.6312552691827045,0.07720898187217909,0.9483636111111111,1.0062720423180518,6.532133599643488,6.736827127232543,0.9153519228369714,28.270839843573693,20.20876537037037,15.645495770609319,89.90385769294478
B0005,NASA_18650_LCO_2AH,33,2008-04-23 01:18:11.796,2.0,0.6916495735030765,0.2217338543786722,3.119278171939651,0.3829348499302339,0.9133834278817488,0.9855524578998411,0.4116667809667593,0.5499920391503726,1.0040316458297236,0.09977469407753338,29.096040691287843,3.126264142837929,25.536147530542536,2.228632548275579,0.0,24.0,0.056145711189646855,0.08176961816722736,1.0683958389623736,1.0153975024088926,1.8199041089501267,38.31473393357882,14.308408700187321,2.654880745360911,0.09110632080053595,0.9431163888888889,1.0062022594330762,6.492128510796985,6.487252474906706,0.9099520544750633,29.186191766410666,20.41146068287037,15.308595512152777,91.9686352911913
B0005,NASA_18650_LCO_2AH,34,2008-04-23 06:18:19.921,2.0,0.685029773303274,0.22205541434317347,3.0849496455066223,0.38560714320256617,0.9070851876464474,0.9561050469617072,0.40603279485424437,0.531845774245307,1.0039781832729868,0.09934284167459095,28.801172039065204,3.09513662708207,25.116393283510156,1.8145866817164382,0.0,24.0,0.055223799568515204,0.0819543670492247,1.050852797489782,1.017691674224264,1.8093079637028517,37.861934640176806,14.321943711351647,2.6749688422803803,0.10292284840022373,0.9405555555555556,1.0061267432979386,6.45063131277677,6.1274454741383835,0.9046539818514259,30.09614382088573,20.619888055555556,14.99628222222222,94.19726783946689
B0005,NASA_18650_LCO_2AH,35,2008-04-23 11:08:00.312,2.0,0.6789292708904395,0.2267890151718819,2.9936602920518585,0.35590555868780177,0.9057182860623214,1.032238481204049,0.4081737743182311,0.5166042948357844,1.0038633637523302,0.09954867467619934,28.45707570576707,3.181678266715661,24.93654575305907,1.4627306109469769,0.0,24.0,0.055327038155388385,0.08368172646596567,1.052817322905857,1.0391416513286482,1.80460990458052,37.90665575786083,14.340560010288275,2.6159705726789904,0.06821798392881785,0.9356074999999999,1.0061284485366142,6.429577037321386,6.0410839348631615,0.90230495229026,31.000797802737154,20.821049988425926,14.697211756535946,96.01185452118332
B0005,NASA_18650_LCO_2AH,36,2008-04-23 16:06:25.171,2.0,0.6756951730666901,0.22558849734961117,2.995255429721169,0.3677431192116124,0.9012836704163013,0.9838889151619172,0.40390205575911087,0.5125645130001134,1.0034550591434879,0.09942338111300278,28.65264667440442,3.3680966963784194,25.09997200587896,1.6596799493754921,0.0,24.0,0.05618280030902545,0.08431858367426501,1.0691016072209858,1.0470500069403346,1.7993770651972192,38.34003238560517,14.361120383902286,2.658447162110498,0.09320421300617537,0.9356294444444445,1.0062683884993746,6.415310852986689,6.486653127592427,0.8996885325986096,31.90310275502741,21.028282152777777,14.419393476190475,97.4745851321303
B0005,NASA_18650_LCO_2AH,37,2008-04-23 21:02:58.296,2.0,0.6727614493060542,0.22639041141482213,2.971687023384966,0.363178015358601,0.8991518607208764,0.9923784286260098,0.4041431435954792,0.5081736087362582,1.0039946585170803,0.09882419244838074,28.898824039759212,3.2381603363355005,25.238210571113736,1.9199407319210382,0.0,24.0,0.05532110523157462,0.08207877863006628,1.0527044253936304,1.019236590432616,1.7884432335370462,38.0745950590744,14.31700385380947,2.6979426084271156,0.1164368284865386,0.9329775,1.0061398465647773,6.374436248939991,6.242162034102827,0.8942216167685231,32.80279128762602,21.234221099537038,14.156147399691356,99.13426508150579
B0005,NASA_18650_LCO_2AH,38,2008-04-24 01:51:33.890,2.0,0.6672427504227751,0.22478598832582247,2.9683467101670398,0.3749595113694458,0.8920287387485977,0.9467534253811111,0.4013025042457281,0.4943207024028949,1.0038023862687044,0.0989369246695713,28.633513419804633,3.2207601874006357,25.076721129383717,1.6487070725354798,0.0,24.0,0.05440631820885655,0.08461752870340894,1.035296957790139,1.0507622419091895,1.7829230484252723,38.07252758016199,14.55798492102618,2.6617272246516333,0.09513366155978425,0.9276388888888889,1.0060931199151832,6.350486145117949,6.067076785818123,0.8914615242126361,33.69701290439455,21.43463306712963,13.903545773273272,101.05420581342683
B0005,NASA_18650_LCO_2AH,39,2008-04-24 06:50:00.031,2.0,0.6631738043514697,0.22525653430228443,2.9440824211096053,0.37608305814265136,0.8884303386537541,0.9367120423975894,0.400685570770016,0.4896574863663305,1.003858504963478,0.0990789233671532,28.473512860821305,3.1971128704222913,24.785407292651822,1.4706296505327727,0.0,24.0,0.05433659219707338,0.0846327888945233,1.0339701426286931,1.050951739674877,1.7730337158018288,37.80133585100446,14.518922832738525,2.699288287625812,0.11722840448577186,0.9253513888888889,1.0061422317414928,6.313356384809756,5.917941393560021,0.8865168579009144,34.588474428607185,21.641880069444447,13.668555833333334,102.70291288596232
B0005,NASA_18650_LCO_2AH,40,2008-04-24 11:49:24.281,2.0,0.6568753666012935,0.22693645320605838,2.8945343768001135,0.3698270730247472,0.8838118198073519,0.932144814816961,0.395805730688574,0.47997138759318203,1.0038609920360924,0.09871127588874463,28.25409621799234,3.1406008168864368,24.684734315899224,1.3259576507584225,0.0,24.0,0.05616161193309548,0.0827524513088067,1.068698413954781,1.0276021126249193,1.773037755078937,38.39873985476869,14.959371983891565,2.6127932408838532,0.06634896522579602,0.9225522222222222,1.0063677675751954,6.309152773971853,6.111771232952963,0.8865188775394685,35.4749912865081,21.84979962962963,13.446030541310542,104.17354253649509
B0005,NASA_18650_LCO_2AH,41,2008-04-24 16:45:56.015,2.0,0.6561597143173216,0.2271810449058211,2.888267870874533,0.37090155125261487,0.8833407592231427,0.931897825028055,0.39729995066377255,0.48508666844674087,1.0040193887436308,0.09859583389981268,28.7817612001126,3.374418543798548,25.22288378016189,1.8114523741262114,0.0,24.0,0.05692157829266477,0.08204485531229166,1.0831598016389206,1.0188153379807416,1.7678721106662054,38.74929237918251,14.72871406159539,2.6637064901468075,0.09629793538047499,0.9227344444444444,1.0062873891057198,6.29608454782996,6.591198117756325,0.8839360553331027,36.361510164047566,22.05572247685185,13.23343348611111,105.49950018725352
B0005,NASA_18650_LCO_2AH,42,2008-04-24 21:38:11.078,2.0,0.6538150413262422,0.22771495974313122,2.8711993301984378,0.36649706702466117,0.8815300010693734,0.9474008959640522,0.40056590409120135,0.48274409478458896,1.0039732403359192,0.09781039113306259,29.239711164174615,3.2515325621118762,25.651300573733486,2.4293213109536733,0.0,24.0,0.056514717693293505,0.08250013440913731,1.0754176578100227,1.0244688957225745,1.7623150704093087,38.87275464755104,14.616668328231007,2.6668454289754746,0.09814436998557328,0.9199522222222222,1.0062501305865073,6.276076955064069,6.711249636271366,0.8811575352046543,37.24544621938067,22.258674594907408,13.029468055555554,107.31095256137972
B0005,NASA_18650_LCO_2AH,43,2008-04-25 12:03:44.093,2.0,0.6504057842731017,0.22764478352091658,2.857108222665628,0.37131993983423917,0.8780505677940182,0.9255185243844595,0.39856876600518054,0.47910479680297285,1.0039319843751267,0.0977826697393773,29.20215112477588,3.1891612978439383,25.56869332326285,2.362615512702351,0.0,24.0,0.05657289420397875,0.08201584015424904,1.0765246977000604,1.0184550339990324,1.7676172924938447,38.503541429116005,14.510839227404134,2.684431051981017,0.10848885410648049,0.9242752777777778,1.0062754444323168,6.276547429946212,6.436010687903492,0.8838086462469223,38.126603754585325,22.85975115740741,13.062714947089948,109.74027387233339
